,ch_n,ch_e,station_name,lat,lon,commune_id,name,canton
269,1255933.513,2686345.4839999997,Kloten,47.4485248938,8.58351685931,62.0,Kloten,ZH
270,1254886.42,2689566.034,Bassersdorf,47.4386778616,8.62600306915,52.0,Bassersdorf,ZH
271,1255231.0690000001,2685392.437,Kloten Balsberg,47.44233210310001,8.570747382999999,62.0,Kloten,ZH
272,1249627.879,2682339.472,Zurich Wipkingen,47.3923301894,8.529244449010001,261.0,Zürich,ZH
273,1251919.21,2687108.999,Wallisellen,47.412323137200005,8.59285629286,69.0,Wallisellen,ZH
274,1252831.808,2689111.586,Dietlikon,47.4202622617,8.61956944717,54.0,Dietlikon,ZH
275,1253532.562,2694162.2569999998,Effretikon,47.4258610948,8.686639813080001,296.0,Illnau-Effretikon,ZH
276,1261797.3329999999,2696793.772,Winterthur,47.4998027938,8.723304833210001,230.0,Winterthur,ZH
277,1261939.9579999999,2696811.999,Winterthur,47.5010826905,8.72357770337,230.0,Winterthur,ZH
278,1253487.347,2694150.15,Effretikon,47.4254562094,8.686469845689999,296.0,Illnau-Effretikon,ZH
279,1253573.429,2694197.682,Effretikon,47.426223541999995,8.68711787034,296.0,Illnau-Effretikon,ZH
280,1256558.922,2695560.3389999997,Kemptthal,47.4528753585,8.70581437121,176.0,Lindau,ZH
281,1261820.239,2696749.9930000002,Winterthur,47.5000152254,8.72272886161,230.0,Winterthur,ZH
282,1261800.543,2696800.518,Winterthur,47.499830666899996,8.72339505008,230.0,Winterthur,ZH
283,1261850.418,2696839.06,Winterthur,47.500273499799995,8.72391734474,230.0,Winterthur,ZH
284,1261860.729,2696842.702,Winterthur,47.5003656868,8.72396791614,230.0,Winterthur,ZH
285,1261867.79,2696847.9060000004,Winterthur,47.500428417399995,8.724038509069999,230.0,Winterthur,ZH
286,1249630.255,2682340.519,Zurich Wipkingen,47.3923514267,8.52925875253,261.0,Zürich,ZH
287,1252835.215,2689084.8860000004,Dietlikon,47.42029651479999,8.61921634002,54.0,Dietlikon,ZH
288,1261797.716,2696793.045,Winterthur,47.499806345,8.72329526915,230.0,Winterthur,ZH
289,1261799.173,2696799.7739999997,Winterthur,47.499818456499995,8.723384879500001,230.0,Winterthur,ZH
290,1261799.617,2696799.0310000004,Winterthur,47.499822558599995,8.72337511638,230.0,Winterthur,ZH
291,1261913.2340000002,2696870.2210000004,Winterthur,47.500833792399995,8.72434451502,230.0,Winterthur,ZH
292,1251850.4270000001,2683543.239,Zurich Oerlikon,47.412166624499996,8.545601985700001,261.0,Zürich,ZH
293,1252834.6709999999,2689086.103,Dietlikon,47.4202914578,8.61923235734,54.0,Dietlikon,ZH
294,1253532.278,2694163.0539999995,Effretikon,47.425858426800005,8.68665031477,296.0,Illnau-Effretikon,ZH
295,1261820.6409999998,2696749.276,Winterthur,47.5000189459,8.7227194343,230.0,Winterthur,ZH
296,1261800.9479999999,2696799.8010000004,Winterthur,47.4998344145,8.723385623510001,230.0,Winterthur,ZH
297,1251943.697,2687033.982,Wallisellen,47.4125532733,8.59186719683,69.0,Wallisellen,ZH
298,1251969.678,2687055.435,Wallisellen,47.412784088900004,8.59215647903,69.0,Wallisellen,ZH
299,1261914.082,2696870.623,Winterthur,47.500841358900004,8.72435003407,230.0,Winterthur,ZH
300,1256131.0459999999,2684702.1560000004,Zurich Flughafen,47.45051492020001,8.56176773898,62.0,Kloten,ZH
301,1256133.0159999998,2684707.555,Zurich Flughafen,47.4505319416,8.56183969339,62.0,Kloten,ZH
302,1256121.488,2684717.6960000005,Zurich Flughafen,47.4504269634,8.56197195576,62.0,Kloten,ZH
303,1256124.0420000001,2684720.712,Zurich Flughafen,47.45044954350001,8.56201242695,62.0,Kloten,ZH
304,1256145.897,2684744.7989999996,Zurich Flughafen,47.4506429862,8.562335924260001,62.0,Kloten,ZH
305,1256129.4409999999,2684703.0310000004,Zurich Flughafen,47.45050037359999,8.56177903523,62.0,Kloten,ZH
306,1256144.553,2684745.8619999997,Zurich Flughafen,47.4506307626,8.56234976247,62.0,Kloten,ZH
307,1256120.244,2684716.8439999996,Zurich Flughafen,47.4504158856,8.56196042375,62.0,Kloten,ZH
308,1256134.159,2684706.68,Zurich Flughafen,47.4505423334,8.56182830947,62.0,Kloten,ZH
309,1256148.624,2684742.713,Zurich Flughafen,47.4506677791,8.56230878555,62.0,Kloten,ZH
310,1256141.705,2684748.008,Zurich Flughafen,47.4506048738,8.56237767365,62.0,Kloten,ZH
311,1256122.777,2684719.204,Zurich Flughafen,47.4504383613,8.561992193630001,62.0,Kloten,ZH
312,1256143.0590000001,2684746.985,Zurich Flughafen,47.450617182200006,8.56236436768,62.0,Kloten,ZH
313,1256120.807,2684718.329,Zurich Flughafen,47.4504207576,8.56198021887,62.0,Kloten,ZH
314,1256122.072,2684719.788,Zurich Flughafen,47.450431946,8.56199980253,62.0,Kloten,ZH
315,1256123.264,2684721.32,Zurich Flughafen,47.4504424685,8.56202034019,62.0,Kloten,ZH
316,1248065.982,2682892.2830000003,Zurich HB Lowenstrasse,47.3782141766,8.53627634098,261.0,Zürich,ZH
317,1248065.643,2682893.0930000003,Zurich HB Lowenstrasse,47.3782110259,8.53628700273,261.0,Zürich,ZH
318,1248039.828,2683063.88,Zurich HB Lowenstrasse,47.3779573539,8.53854345965,261.0,Zürich,ZH
319,1248038.892,2683063.526,Zurich HB Lowenstrasse,47.3779489808,8.538538598939999,261.0,Zürich,ZH
320,1248030.943,2683091.453,Zurich HB Lowenstrasse,47.3778739713,8.5389068794,261.0,Zürich,ZH
321,1248030.535,2683092.361,Zurich HB Lowenstrasse,47.3778701875,8.53891882565,261.0,Zürich,ZH
322,1251753.32,2683392.142,Zurich Oerlikon,47.411312468999995,8.54358204507,261.0,Zürich,ZH
323,1251747.925,2683395.79,Zurich Oerlikon,47.4112634884,8.54362936863,261.0,Zürich,ZH
324,1251748.297,2683396.483,Zurich Oerlikon,47.4112667461,8.54363861916,261.0,Zürich,ZH
325,1248064.147,2682892.482,Zurich HB Lowenstrasse,47.3781976487,8.536278635910001,261.0,Zürich,ZH
326,1248040.57,2683062.3,Zurich HB Lowenstrasse,47.3779642262,8.538522678,261.0,Zürich,ZH
327,1248028.826,2683091.684,Zurich HB Lowenstrasse,47.3778549033,8.53890954483,261.0,Zürich,ZH
328,1251751.976,2683392.855,Zurich Oerlikon,47.4113002918,8.54359124042,261.0,Zürich,ZH
329,1251747.139,2683396.824,Zurich Oerlikon,47.411256288699995,8.5436429208,261.0,Zürich,ZH
330,1248064.461,2682891.671,Zurich HB Lowenstrasse,47.3782005747,8.536267956289999,261.0,Zürich,ZH
331,1248029.1809999999,2683090.652,Zurich HB Lowenstrasse,47.377858226,8.53889594698,261.0,Zürich,ZH
332,1251750.457,2683394.777,Zurich Oerlikon,47.4112863876,8.54361642042,261.0,Zürich,ZH
333,1246822.416,2683813.252,Zurich Stadelhofen,47.366913830600005,8.548237265680001,261.0,Zürich,ZH
334,1246832.9679999999,2683826.067,Zurich Stadelhofen,47.3670070988,8.54840887768,261.0,Zürich,ZH
335,1250241.022,2687383.385,Stettbach,47.3971945136,8.59616349389,261.0,Zürich,ZH
336,1246770.43,2683866.238,Zurich Stadelhofen,47.36643956020001,8.54892892148,261.0,Zürich,ZH
337,1246785.672,2683819.727,Zurich Stadelhofen,47.3665825545,8.54831609871,261.0,Zürich,ZH
338,1246786.805,2683820.933,Zurich Stadelhofen,47.36659259060001,8.54833227494,261.0,Zürich,ZH
339,1246783.136,2683875.635,Zurich Stadelhofen,47.366552634099996,8.549055691789999,261.0,Zürich,ZH
340,1246782.624,2683876.253,Zurich Stadelhofen,47.3665479508,8.5490637765,261.0,Zürich,ZH
341,1246823.039,2683812.6859999998,Zurich Stadelhofen,47.3669195055,8.548229889969999,261.0,Zürich,ZH
342,1250241.563,2687379.209,Stettbach,47.397199933,8.59610828954,261.0,Zürich,ZH
343,1248152.383,2683073.107,Zurich HB Museumstrasse,47.3789684384,8.53868651845,261.0,Zürich,ZH
344,1248151.435,2683072.7830000003,Zurich HB Museumstrasse,47.378959953599995,8.53868205261,261.0,Zürich,ZH
345,1239695.147,2706000.795,Hinwil,47.29962333140001,8.84023879512,117.0,Hinwil,ZH
346,1247440.5590000001,2708733.062,Bauma,47.368831992,8.87823761744,297.0,Bauma,ZH
347,1239728.01,2705956.8589999997,Hinwil,47.2999259267,8.83966572674,117.0,Hinwil,ZH
348,1231941.678,2705705.457,Jona,47.229942903,8.8345106845,3340.0,Rapperswil-Jona,SG
349,1235321.595,2707198.832,Ruti ZH,47.2600982532,8.85503271398,118.0,Rüti (ZH),ZH
350,1236459.33,2704763.853,Bubikon,47.2707209317,8.82313162577,112.0,Bubikon,ZH
351,1241649.3390000002,2702315.33,Wetzikon,47.317779405100005,8.79196265059,121.0,Wetzikon (ZH),ZH
352,1243604.804,2700338.997,Aathal,47.3356687187,8.766264132569999,119.0,Seegräben,ZH
353,1245242.825,2696614.597,Uster,47.350955953100005,8.71734671302,198.0,Uster,ZH
354,1245217.826,2696675.724,Uster,47.3507221716,8.71815020726,198.0,Uster,ZH
355,1245270.841,2696632.248,Uster,47.351205317,8.717586331060001,198.0,Uster,ZH
356,1248895.261,2692091.1289999997,Schwerzenbach ZH,47.384450488199995,8.65823855291,197.0,Schwerzenbach,ZH
357,1250603.303,2689412.66,Dubendorf,47.4001802052,8.62311302398,191.0,Dübendorf,ZH
358,1236471.741,2704722.5160000003,Bubikon,47.2708391046,8.82258834373,112.0,Bubikon,ZH
359,1247250.764,2694220.4,Nanikon-Greifensee,47.3693602414,8.68608673447,198.0,Uster,ZH
360,1248864.761,2692188.8880000003,Schwerzenbach ZH,47.3841625241,8.659526735630001,197.0,Schwerzenbach,ZH
361,1231975.44,2705697.535,Jona,47.2302477989,8.834414024019999,3340.0,Rapperswil-Jona,SG
362,1235361.754,2707126.4689999996,Ruti ZH,47.260471152,8.854086369620001,118.0,Rüti (ZH),ZH
363,1245184.4209999999,2696697.985,Uster,47.350418491000006,8.718437573400001,198.0,Uster,ZH
364,1245216.5359999998,2696677.363,Uster,47.3507103301,8.71817161754,198.0,Uster,ZH
365,1248893.978,2692137.361,Schwerzenbach ZH,47.3844324854,8.65885046575,197.0,Schwerzenbach,ZH
366,1250652.611,2689371.41,Dubendorf,47.4006292389,8.622576505489999,191.0,Dübendorf,ZH
367,1235366.345,2707152.644,Ruti ZH,47.260508191599996,8.85443323858,118.0,Rüti (ZH),ZH
368,1247248.771,2694255.546,Nanikon-Greifensee,47.3693372916,8.686551563139998,198.0,Uster,ZH
369,1220327.094,2723205.791,Nieder- und Oberurnen,47.122462909,9.062374190449999,1630.0,Glarus Nord,GL
370,1217724.102,2723842.639,Nafels-Mollis,47.09893550899999,9.07005161014,1630.0,Glarus Nord,GL
371,1205147.437,2723289.54,Nidfurn-Haslen,46.985935638,9.05934543393,1631.0,Glarus Süd,GL
372,1198652.9540000001,2719100.578,Linthal Braunwaldbahn,46.9282934512,9.002592262010001,1631.0,Glarus Süd,GL
373,1207872.548,2724897.4930000002,Mitlodi,47.01014217979999,9.081226719239998,1631.0,Glarus Süd,GL
374,1199363.384,2719872.534,Ruti GL,46.9345437657,9.012913599380001,1631.0,Glarus Süd,GL
375,1217725.381,2723842.982,Nafels-Mollis,47.098946946800005,9.07005647761,1630.0,Glarus Nord,GL
376,1210405.382,2724529.441,Ennenda,47.0329893997,9.077083246860001,1632.0,Glarus,GL
377,1203997.436,2722370.722,Leuggelbach,46.9757634989,9.04696055838,1631.0,Glarus Süd,GL
378,1213873.201,2723112.2,Netstal,47.064440493999996,9.059384182719999,1632.0,Glarus,GL
379,1211176.821,2724096.078,Glarus,47.04000827310001,9.071594309670001,1632.0,Glarus,GL
380,1211176.087,2724096.3030000003,Glarus,47.0400016301,9.07159706855,1632.0,Glarus,GL
381,1206448.4440000001,2724643.869,Schwanden GL,46.997382752200004,9.07750095245,1631.0,Glarus Süd,GL
382,1202804.977,2721792.702,Luchsingen-Hatzingen,46.965145722299994,9.03904603968,1631.0,Glarus Süd,GL
383,1200655.478,2720710.96,Diesbach-Betschwanden,46.94601217100001,9.02426453846,1631.0,Glarus Süd,GL
384,1198369.942,2718762.9310000003,Linthal,46.9258086566,8.998085786699999,1631.0,Glarus Süd,GL
385,1224227.456,2721722.155,Schanis,47.157813147,9.04387827251,3315.0,Schänis,SG
386,1231253.277,2706312.13,Blumenau,47.223654626300004,8.842357714310001,3340.0,Rapperswil-Jona,SG
387,1229318.2659999998,2718974.249,Benken SG,47.2040944418,9.00899282458,3312.0,Benken (SG),SG
388,1231564.6509999998,2713980.81,Schmerikon,47.2251762742,8.94366868577,3338.0,Schmerikon,SG
389,1239157.1709999999,2687760.78,Winkel am Zurichsee,47.297463468900006,8.59899097048,151.0,Erlenbach (ZH),ZH
390,1234368.182,2694902.4060000004,Mannedorf,47.2534058321,8.692389686719999,155.0,Männedorf,ZH
391,1232962.846,2697153.7410000004,Stafa,47.2404397222,8.72182338548,158.0,Stäfa,ZH
392,1232477.869,2699486.902,Uerikon,47.235730848,8.75252656719,158.0,Stäfa,ZH
393,1232497.674,2699513.938,Uerikon,47.2359048887,8.752887938919999,158.0,Stäfa,ZH
394,1232890.121,2701787.8460000004,Feldbach,47.239087786800006,8.783001962010001,153.0,Hombrechtikon,ZH
395,1246769.732,2683865.133,Zurich Stadelhofen,47.366433423400004,8.54891416362,261.0,Zürich,ZH
396,1244986.131,2684832.75,Zurich Tiefenbrunnen,47.350268978900004,8.56138485366,261.0,Zürich,ZH
397,1244984.365,2684833.817,Zurich Tiefenbrunnen,47.3502529593,8.56139863904,261.0,Zürich,ZH
398,1240060.0559999999,2687205.1089999997,Erlenbach ZH,47.305657215100005,8.59182043153,151.0,Erlenbach (ZH),ZH
399,1237450.3059999999,2688830.0289999996,Herrliberg-Feldmeilen,47.2819697503,8.61278870604,156.0,Meilen,ZH
400,1236123.985,2691192.7430000002,Meilen,47.2697193316,8.64374515352,156.0,Meilen,ZH
401,1232852.568,2704157.17,Kempraten,47.2383806814,8.81428003531,3340.0,Rapperswil-Jona,SG
402,1231346.711,2704411.375,Rapperswil,47.224798028500004,8.81728731349,3340.0,Rapperswil-Jona,SG
403,1231365.836,2704399.414,Rapperswil,47.224971914499996,8.81713384797,3340.0,Rapperswil-Jona,SG
404,1243552.601,2685469.4469999997,Zollikon,47.3372944224,8.56953694345,161.0,Zollikon,ZH
405,1242359.445,2685978.376,Kusnacht Goldbach,47.326497698900006,8.576041205389998,154.0,Küsnacht (ZH),ZH
406,1241542.985,2686358.387,Kusnacht ZH,47.319105263699996,8.58091047484,154.0,Küsnacht (ZH),ZH
407,1240062.9009999998,2687177.494,Erlenbach ZH,47.30568645100001,8.59145585802,151.0,Erlenbach (ZH),ZH
408,1239175.854,2687732.6410000003,Winkel am Zurichsee,47.297635236000005,8.59862262506,151.0,Erlenbach (ZH),ZH
409,1237436.365,2688809.211,Herrliberg-Feldmeilen,47.281847173500005,8.61251081673,156.0,Meilen,ZH
410,1236124.563,2691191.4910000004,Meilen,47.2697247028,8.643728728160001,156.0,Meilen,ZH
411,1234981.017,2693881.128,Uetikon,47.2590633074,8.67902774774,159.0,Uetikon am See,ZH
412,1231368.2340000002,2704398.9710000004,Rapperswil,47.2249935503,8.81712855599,3340.0,Rapperswil-Jona,SG
413,1242400.672,2685961.75,Kusnacht Goldbach,47.3268706387,8.57582919286,154.0,Küsnacht (ZH),ZH
414,1241525.4070000001,2686333.913,Kusnacht ZH,47.318950380699995,8.58058341333,154.0,Küsnacht (ZH),ZH
415,1236128.197,2691251.387,Meilen,47.2697491087,8.6445208712,156.0,Meilen,ZH
416,1234982.368,2693881.896,Uetikon,47.2590753483,8.67903817538,159.0,Uetikon am See,ZH
417,1234331.18,2694964.3189999997,Mannedorf,47.253064156899995,8.693199669,155.0,Männedorf,ZH
418,1232997.473,2697108.3430000003,Stafa,47.2407578126,8.72123135599,158.0,Stäfa,ZH
419,1246528.3290000001,2682485.922,Zurich Enge,47.364436455699995,8.53061272346,261.0,Zürich,ZH
420,1235187.831,2687599.068,Horgen,47.261786602700006,8.59607906395,295.0,Horgen,ZH
421,1235141.836,2687680.5130000003,Horgen,47.2613621334,8.59714607353,295.0,Horgen,ZH
422,1229412.844,2696124.4239999996,Richterswil,47.208663528500004,8.70747250647,138.0,Richterswil,ZH
423,1229320.874,2699816.203,Freienbach SBB,47.2072891345,8.756174689689999,1322.0,Freienbach,SZ
424,1227929.922,2704882.065,Altendorf,47.1939953688,8.822705286869999,1341.0,Altendorf,SZ
425,1226772.505,2710803.579,Siebnen-Wangen,47.1826204814,8.90054640582,1349.0,Wangen (SZ),SZ
426,1226774.07,2710803.543,Siebnen-Wangen,47.1826345617,8.90054631565,1349.0,Wangen (SZ),SZ
427,1226153.342,2713701.2610000004,Schubelbach-Buttikon,47.176560314300005,8.938612413460001,1346.0,Schübelbach,SZ
428,1223589.128,2720694.758,Bilten,47.1522609763,9.030162137789999,1630.0,Glarus Nord,GL
429,1247303.685,2681949.393,Zurich Wiedikon,47.371476484700004,8.523652725349999,261.0,Zürich,ZH
430,1246547.0729999999,2682527.278,Zurich Enge,47.3645998509,8.531163597419999,261.0,Zürich,ZH
431,1240184.547,2684413.308,Ruschlikon,47.3071399338,8.5549303384,139.0,Rüschlikon,ZH
432,1238932.867,2685150.83,Thalwil,47.295788145,8.5644447296,141.0,Thalwil,ZH
433,1238941.537,2685161.963,Thalwil,47.295864682200005,8.56459354859,141.0,Thalwil,ZH
434,1237181.727,2686221.6139999996,Oberrieden,47.2799001657,8.57826385053,137.0,Oberrieden,ZH
435,1233578.473,2691242.8219999997,Au ZH,47.246819365600004,8.64389018645,293.0,Wädenswil,ZH
436,1231692.034,2693625.622,Wadenswil,47.2295202112,8.674967796499999,293.0,Wädenswil,ZH
437,1228864.395,2701497.24,Pfaffikon SZ,47.2029278211,8.77825677427,1322.0,Freienbach,SZ
438,1227507.357,2707143.146,Lachen,47.189832518100005,8.85243679095,1344.0,Lachen,SZ
439,1227544.495,2707155.765,Lachen,47.1901644642,8.852612099789999,1344.0,Lachen,SZ
440,1246454.746,2682508.486,Zurich Enge,47.363771869,8.53089783952,261.0,Zürich,ZH
441,1244676.654,2682733.105,Zurich Wollishofen,47.3477525634,8.53354261334,261.0,Zürich,ZH
442,1231692.146,2693623.752,Wadenswil,47.2295214835,8.67494313027,293.0,Wädenswil,ZH
443,1228568.4440000001,2697629.152,Bach,47.2008488733,8.727148379600001,1322.0,Freienbach,SZ
444,1247305.006,2681950.765,Zurich Wiedikon,47.37148819430001,8.52367113043,261.0,Zürich,ZH
445,1242102.426,2683842.205,Kilchberg,47.324461228500006,8.54773737746,135.0,Kilchberg (ZH),ZH
446,1240165.647,2684442.122,Ruschlikon,47.306966268900005,8.55530777445,139.0,Rüschlikon,ZH
447,1233595.783,2691247.1210000003,Au ZH,47.2469744496,8.64395047678,293.0,Wädenswil,ZH
448,1231691.373,2693624.0760000004,Wadenswil,47.229514485600006,8.674947247210001,293.0,Wädenswil,ZH
449,1229405.8590000002,2696108.045,Richterswil,47.208603091,8.7072548504,138.0,Richterswil,ZH
450,1229371.946,2696137.211,Richterswil,47.2082938525,8.7076325354,138.0,Richterswil,ZH
451,1225785.356,2717013.202,Reichenburg,47.172673206700004,8.98219798758,1345.0,Reichenburg,SZ
452,1244678.251,2682732.87,Zurich Wollishofen,47.3477669554,8.53353979855,261.0,Zürich,ZH
453,1244669.929,2682725.463,Zurich Wollishofen,47.34769304140001,8.53344024811,261.0,Zürich,ZH
454,1242117.396,2683863.1859999998,Kilchberg,47.324593193599995,8.5480176883,135.0,Kilchberg (ZH),ZH
455,1238931.85,2685149.564,Thalwil,47.29577916189999,8.564427800630002,141.0,Thalwil,ZH
456,1238951.874,2685190.979,Thalwil,47.295953903100006,8.5649790919,141.0,Thalwil,ZH
457,1235147.0,2687672.3260000004,Horgen,47.2614096633,8.59703892197,295.0,Horgen,ZH
458,1228868.013,2701502.4460000005,Pfaffikon SZ,47.202959559700005,8.77832628847,1322.0,Freienbach,SZ
459,1221857.498,2722974.6360000004,Ziegelbrucke,47.1362687057,9.0597453456,3315.0,Schänis,SG
460,1248830.158,2681428.595,Zurich Hardbrucke,47.385269220299996,8.51703584755,261.0,Zürich,ZH
461,1245662.363,2675450.953,Birmensdorf ZH,47.3574912362,8.43734513906,242.0,Birmensdorf (ZH),ZH
462,1248832.7920000001,2681428.785,Zurich Hardbrucke,47.3852928854,8.51703884288,261.0,Zürich,ZH
463,1248830.392,2681427.712,Zurich Hardbrucke,47.3852714339,8.51702419747,261.0,Zürich,ZH
464,1249379.91,2675223.288,Urdorf,47.3909511359,8.4349566257,247.0,Schlieren,ZH
465,1248260.186,2674876.326,Urdorf Weihermatt,47.3809204163,8.43017423677,250.0,Urdorf,ZH
466,1242208.999,2677833.012,Bonstetten-Wettswil,47.3261562109,8.46827239906,3.0,Bonstetten,ZH
467,1236625.739,2676269.732,Affoltern am Albis,47.2761246297,8.44664554416,2.0,Affoltern am Albis,ZH
468,1236624.447,2676268.813,Affoltern am Albis,47.2761131159,8.44663318022,2.0,Affoltern am Albis,ZH
469,1233088.495,2677129.418,Mettmenstetten,47.2442115096,8.45739945297,9.0,Mettmenstetten,ZH
470,1230447.668,2677861.727,Knonau,47.2203744048,8.46661423762,7.0,Knonau,ZH
471,1248831.808,2681428.26,Zurich Hardbrucke,47.3852841008,8.517031711769999,261.0,Zürich,ZH
472,1233089.275,2677129.225,Mettmenstetten,47.244218547399996,8.45739703774,9.0,Mettmenstetten,ZH
473,1248831.481,2681429.077,Zurich Hardbrucke,47.38528105899999,8.51704247095,261.0,Zürich,ZH
474,1249383.9740000002,2675185.934,Urdorf,47.3909919496,8.434462608410001,247.0,Schlieren,ZH
475,1239156.1,2676155.353,Hedingen,47.298895253999994,8.4455630892,5.0,Hedingen,ZH
476,1236644.3490000002,2676266.795,Affoltern am Albis,47.2762923431,8.44660989052,2.0,Affoltern am Albis,ZH
477,1226871.041,2678900.492,Steinhausen Rigiblick,47.1880834058,8.47970075786,1708.0,Steinhausen,ZG
478,1248267.012,2674892.8419999997,Urdorf Weihermatt,47.3809799291,8.43039406878,250.0,Urdorf,ZH
479,1245663.807,2675451.601,Birmensdorf ZH,47.357504148800004,8.43735395873,242.0,Birmensdorf (ZH),ZH
480,1239157.243,2676180.504,Hedingen,47.2989026309,8.44589579667,5.0,Hedingen,ZH
481,1227638.19,2678768.026,Steinhausen,47.194998877799996,8.47808717368,1708.0,Steinhausen,ZG
482,1248094.85,2683206.61,Zurich HB,47.37843417770001,8.54044344824,261.0,Zürich,ZH
483,1248046.765,2683148.75,Zurich HB,47.3780090362,8.539668435680001,261.0,Zürich,ZH
484,1248061.2920000001,2683148.89,Zurich HB,47.3781396651,8.53967298821,261.0,Zürich,ZH
485,1248062.656,2683149.406,Zurich HB,47.3781518669,8.53968007353,261.0,Zürich,ZH
486,1248192.753,2682926.906,Zurich HB,47.3793499176,8.536758245369999,261.0,Zürich,ZH
487,1248194.59,2682926.484,Zurich HB,47.379366491499994,8.5367529983,261.0,Zürich,ZH
488,1251048.899,2672963.044,Dietikon,47.406215404300006,8.40529505631,243.0,Dietikon,ZH
489,1255935.623,2667304.5530000003,Neuenhof,47.4507667991,8.33106988063,4034.0,Neuenhof,AG
490,1259272.5320000001,2658169.606,Brugg AG,47.4816482308,8.21038553901,4095.0,Brugg,AG
491,1248033.144,2683188.402,Zurich HB,47.3778815326,8.54019090077,261.0,Zürich,ZH
492,1248117.071,2683147.475,Zurich HB,47.378641484300005,8.53966461631,261.0,Zürich,ZH
493,1248118.575,2683146.25,Zurich HB,47.378655164899996,8.5396486764,261.0,Zürich,ZH
494,1248194.222,2682927.446,Zurich HB,47.379363060799996,8.53676566742,261.0,Zürich,ZH
495,1248193.12,2682925.912,Zurich HB,47.379353343199995,8.536745152369999,261.0,Zürich,ZH
496,1250236.102,2674074.732,Glanzenberg,47.3987814409,8.4198873933,243.0,Dietikon,ZH
497,1251022.18,2672921.474,Dietikon,47.405979711099995,8.404740003099999,243.0,Dietikon,ZH
498,1254008.93,2669073.6319999998,Killwangen-Spreitenbach,47.433255877,8.35422742027,4030.0,Killwangen,AG
499,1258763.746,2665489.579,Baden,47.476384492600005,8.30742072366,4021.0,Baden,AG
500,1258797.531,2665513.527,Baden,47.4766859505,8.30774335933,4021.0,Baden,AG
501,1248032.653,2683189.881,Zurich HB,47.3778769301,8.54021039158,261.0,Zürich,ZH
502,1248095.462,2683205.063,Zurich HB,47.378439877,8.5404230794,261.0,Zürich,ZH
503,1248063.035,2683186.6659999997,Zurich HB,47.378150572299994,8.54017347184,261.0,Zürich,ZH
504,1248064.36,2683183.13,Zurich HB,47.3781629349,8.54012690095,261.0,Zürich,ZH
505,1248046.165,2683150.33,Zurich HB,47.3780034408,8.53968924358,261.0,Zürich,ZH
506,1248047.9440000001,2683145.672,Zurich HB,47.3780200278,8.53962790164,261.0,Zürich,ZH
507,1248002.836,2683120.651,Zurich HB,47.377617512200004,8.5392882432,261.0,Zürich,ZH
508,1248119.1770000001,2683144.659,Zurich HB,47.3786607796,8.53962772296,261.0,Zürich,ZH
509,1248836.263,2681421.3109999998,Zurich Hardbrucke,47.3853250251,8.51694050397,261.0,Zürich,ZH
510,1248835.301,2681420.422,Zurich Hardbrucke,47.385316483400004,8.516928556789999,261.0,Zürich,ZH
511,1249519.2659999998,2679287.3030000003,Zurich Altstetten,47.3917278311,8.4888029059,261.0,Zürich,ZH
512,1250308.54,2676175.856,Schlieren,47.399193272,8.44773014612,247.0,Schlieren,ZH
513,1251025.0320000001,2672920.559,Dietikon,47.406005461899994,8.40472834687,243.0,Dietikon,ZH
514,1254007.541,2669072.87,Killwangen-Spreitenbach,47.433243465100006,8.354217105739998,4030.0,Killwangen,AG
515,1258722.997,2665503.3880000003,Baden,47.4760166451,8.307597916819999,4021.0,Baden,AG
516,1248048.838,2683145.7169999997,Zurich HB,47.3780280622,8.539628663530001,261.0,Zürich,ZH
517,1248062.5320000001,2683150.254,Zurich HB,47.3781506447,8.53969127814,261.0,Zürich,ZH
518,1248003.396,2683119.111,Zurich HB,47.377622742700005,8.539267957569999,261.0,Zürich,ZH
519,1248004.196,2683119.411,Zurich HB,47.3776298996,8.53927207815,261.0,Zürich,ZH
520,1248117.7,2683145.895,Zurich HB,47.3786473405,8.53964381354,261.0,Zürich,ZH
521,1248833.7920000001,2681419.816,Zurich Hardbrucke,47.385302987299994,8.51692025756,261.0,Zürich,ZH
522,1248874.874,2681363.145,Zurich Hardbrucke,47.3856794545,8.516177291739998,261.0,Zürich,ZH
523,1250308.269,2676174.242,Schlieren,47.399191021499995,8.44770872158,247.0,Schlieren,ZH
524,1250236.5690000001,2674072.582,Glanzenberg,47.3987858826,8.41985899272,243.0,Dietikon,ZH
525,1258766.962,2665474.501,Baden,47.4764149163,8.30722118444,4021.0,Baden,AG
526,1248031.393,2683193.1,Zurich HB,47.377865192,8.540252777180001,261.0,Zürich,ZH
527,1248032.033,2683191.5209999997,Zurich HB,47.377871147200004,8.54023199007,261.0,Zürich,ZH
528,1248094.13,2683208.469,Zurich HB,47.37842746770001,8.54046792794,261.0,Zürich,ZH
529,1248047.037,2683150.357,Zurich HB,47.3780112796,8.53968976307,261.0,Zürich,ZH
530,1248047.654,2683148.79,Zurich HB,47.3780170263,8.539669130439998,261.0,Zürich,ZH
531,1248061.106,2683149.675,Zurich HB,47.3781378933,8.53968334716,261.0,Zürich,ZH
532,1248003.656,2683120.931,Zurich HB,47.3776248514,8.53929210269,261.0,Zürich,ZH
533,1248117.9840000002,2683147.829,Zurich HB,47.3786496505,8.53966947299,261.0,Zürich,ZH
